정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수
S130000493,전북특별자치도교육청,전북특별자치도고창교육지원청,전북특별자치도 고창군,고창부안초등학교,공립,6,1,5,2025-02-17,2024-10-24 14:24:00.000000,249.0,134.0,초,0.0,10.0,10.0,18.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.3461538461538461,36.96376794077986,고위험,145.8013270824749
S150000806,경상북도교육청,경상북도교육청,경상북도 포항시 북구,동지여자고등학교,사립,6,0,6,2025-02-28,2025-02-11 12:00:00.000000,139.0,123.0,고,0.0,6.0,6.0,574.0,1.9459101490553128,0.0,0.5142210981219936,0.0439560439560439,19.80933835790059,고위험,145.68520454736188
S020000356,부산광역시교육청,부산광역시교육청,부산광역시 연제구,계성여자상업고등학교,사립,6,0,6,2025-02-26,2025-02-19 16:00:00.000000,131.0,125.0,고,0.0,8.0,8.0,282.0,2.19722457733622,0.0,0.5806327879665873,0.0219780219780219,21.91057946473676,고위험,145.60559232950052
S170000168,제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,추자중학교,공립,6,2,4,2025-02-25,2025-02-14 12:00:00.000000,136.0,126.0,중,0.0,7.0,7.0,19.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.0357142857142857,36.4359231804053,고위험,145.58819416867945
S160001088,경상남도교육청,고성교육지원청,경상남도 고성군,철성초등학교,공립,6,1,5,2025-02-10,2025-02-05 09:36:00.000000,145.0,141.0,초,0.0,6.0,6.0,68.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0604395604395604,27.808477552039783,고위험,145.5525332380783
S150001837,경상북도교육청,경상북도문경교육지원청,경상북도 문경시,용흥초등학교,공립,6,1,5,2025-02-27,2025-02-21 04:48:00.000000,129.0,124.0,초,0.0,18.0,18.0,18.0,2.9444389791664403,0.1666666666666666,0.7780897005728759,0.0164835164835164,36.874047982398615,고위험,145.44743218142673
S150001842,경상북도교육청,경상북도문경교육지원청,경상북도 문경시,점촌북초등학교,공립,6,1,5,2025-02-25,2025-01-14 04:48:00.000000,167.0,126.0,초,0.0,7.0,7.0,45.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.1208791208791208,30.117031239013365,고위험,145.42434378005518
S040000516,인천광역시교육청,인천광역시남부교육지원청,인천광역시 미추홀구,인천학익초등학교,공립,6,0,6,2025-02-28,2025-02-13 20:00:00.000000,137.0,123.0,초,0.0,7.0,7.0,369.0,2.079441541679836,0.0,0.5495077527409008,0.0384615384615384,21.028001934984054,고위험,145.37715458007963
S160002899,경상남도교육청,함양교육지원청,경상남도 함양군,함양초등학교,공립,6,0,6,2025-02-26,2025-01-30 08:00:00.000000,151.0,125.0,초,0.0,6.0,6.0,462.0,1.9459101490553128,0.0,0.5142210981219936,0.0769230769230769,20.354283412845646,고위험,145.28331938240706
S090007522,경기도교육청,경기도화성오산교육지원청,,치동중학교,공립,6,0,6,2025-02-28,2025-02-07 08:00:00.000000,143.0,123.0,중,3.0,2.0,5.0,947.0,1.791759469228055,0.0,0.4734856448969273,0.0549450549450549,18.479294040366728,고위험,145.1429263444488
S100000716,강원특별자치도교육청,강원특별자치도고성교육지원청,강원특별자치도 고성군,대진중학교,공립,6,1,5,2025-02-24,2025-01-03 19:12:00.000000,178.0,127.0,중,0.0,14.0,14.0,18.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.1510989010989011,36.7810722270173,고위험,145.0806949877832
S130000587,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,군산신흥초등학교,공립,6,0,6,2025-02-25,2025-02-10 00:00:00.000000,141.0,126.0,초,0.0,7.0,7.0,341.0,2.079441541679836,0.0,0.5495077527409008,0.0494505494505494,21.20965028663241,고위험,144.96394550841816
S010000748,서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,서울대청초등학교,공립,7,0,7,2025-02-25,2025-02-13 20:34:17.142857,137.0,126.0,초,0.0,14.0,14.0,75.0,2.70805020110221,0.0,0.7156222237991322,0.0384615384615384,27.192509955955025,고위험,144.95601942827744
S140001882,전라남도교육청,전라남도완도교육지원청,전라남도 완도군,화흥초등학교,공립,6,1,5,2024-12-20,2024-12-20 00:00:00.000000,193.0,193.0,초,0.0,8.0,8.0,31.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.1923076923076923,32.45279558195288,고위험,144.92561437654732
S060000261,대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,대전용운중학교,공립,6,0,6,2025-02-28,2025-02-21 16:00:00.000000,129.0,123.0,중,0.0,7.0,7.0,406.0,2.079441541679836,0.0,0.5495077527409008,0.0164835164835164,20.66470523168736,고위험,144.8350585011349
S150002886,경상북도교육청,경상북도예천교육지원청,경상북도 예천군,용궁중학교,공립,6,2,4,2025-02-28,2025-02-12 00:00:00.000000,139.0,123.0,중,0.0,8.0,8.0,16.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.0439560439560439,37.7272095013668,고위험,144.61644289464363
S140001434,전라남도교육청,전라남도여수교육지원청,전라남도 여수시,여수봉산초등학교,공립,6,1,5,2025-02-27,2025-01-20 14:24:00.000000,161.0,124.0,초,0.0,12.0,12.0,23.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.1043956043956044,34.605735287410106,고위험,144.58462486957086
S130001728,전북특별자치도교육청,전북특별자치도진안교육지원청,전북특별자치도 진안군,안천초등학교,공립,6,2,4,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,10.0,10.0,14.0,2.3978952727983707,0.3333333333333333,0.6336614981727329,0.0,38.96851153052345,고위험,144.49719701741128
S070000540,울산광역시교육청,울산광역시강북교육지원청,울산광역시 북구,이화중학교,공립,6,0,6,2025-02-28,2025-02-16 00:00:00.000000,135.0,123.0,중,0.0,7.0,7.0,364.0,2.079441541679836,0.0,0.5495077527409008,0.0329670329670329,20.937177759159884,고위험,144.4643774119135
S090004171,경기도교육청,경기도포천교육지원청,경기도 포천시,영중중학교,공립,6,1,5,2025-02-18,2025-01-17 00:00:00.000000,165.0,133.0,중,0.0,5.0,5.0,73.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.1153846153846153,27.205026641099327,고위험,144.2972321667444
S090000609,경기도교육청,경기도가평교육지원청,경기도 가평군,설악고등학교,공립,6,0,6,2025-02-21,2025-01-07 04:00:00.000000,174.0,130.0,고,0.0,8.0,8.0,154.0,2.19722457733622,0.0,0.5806327879665873,0.1401098901098901,23.86329924495654,고위험,144.21606202953046
S090000832,경기도교육청,경기도파주교육지원청,경기도 파주시,파주고등학교,사립,6,0,6,2025-02-28,2025-02-19 04:00:00.000000,131.0,123.0,고,0.0,7.0,7.0,380.0,2.079441541679836,0.0,0.5495077527409008,0.0219780219780219,20.75552940751153,고위험,144.10147660089493
S130000722,전북특별자치도교육청,전북특별자치도김제교육지원청,전북특별자치도 김제시,성덕초등학교,공립,6,1,5,2025-02-12,2024-12-02 14:24:00.000000,210.0,139.0,초,0.0,11.0,11.0,19.0,2.4849066497880004,0.1666666666666666,0.6566548958105609,0.239010989010989,36.04598149854823,고위험,144.03009160567922
S130000606,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,미룡초등학교,공립,6,1,5,2025-02-13,2025-01-15 09:36:00.000000,166.0,138.0,초,0.0,6.0,6.0,54.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.1181318681318681,28.76213139819363,고위험,144.0215750281918
S150003457,경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,북삼초등학교,공립,7,0,7,2025-02-24,2025-02-11 00:00:00.000000,140.0,127.0,초,0.0,6.0,6.0,515.0,1.9459101490553128,0.0,0.5142210981219936,0.0467032967032967,19.85475044581268,고위험,143.86964153235132
S020001017,부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,성지초등학교,공립,6,0,6,2025-02-05,2025-02-05 00:00:00.000000,146.0,146.0,초,0.0,6.0,6.0,466.0,1.9459101490553128,0.0,0.5142210981219936,0.0631868131868131,20.127222973285203,고위험,143.83576240961364
S160001211,경상남도교육청,김해교육지원청,경상남도 김해시,칠산초등학교,공립,6,1,5,2025-02-14,2025-02-10 00:00:00.000000,141.0,137.0,초,0.0,6.0,6.0,66.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0494505494505494,27.626829200391438,고위험,143.78915403645212
S140000388,전라남도교육청,전라남도고흥교육지원청,전라남도 고흥군,고흥도화중학교,공립,6,2,4,2025-02-27,2025-02-16 18:00:00.000000,134.0,124.0,중,0.0,8.0,8.0,16.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.0302197802197802,37.500149061806354,고위험,143.74607178781332
S150000811,경상북도교육청,경상북도교육청,경상북도 청도군,모계고등학교,사립,6,0,6,2025-02-28,2025-02-17 20:00:00.000000,133.0,123.0,고,0.0,7.0,7.0,362.0,2.079441541679836,0.0,0.5495077527409008,0.0274725274725274,20.846353583335706,고위험,143.72315922903692
S150001044,경상북도교육청,경상북도경산교육지원청,경상북도 경산시,대동초등학교,공립,6,1,5,2025-02-20,2025-01-29 00:00:00.000000,153.0,131.0,초,0.0,7.0,7.0,47.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0824175824175824,29.48126200824413,고위험,143.6091532973992
S140002271,전라남도교육청,전라남도화순교육지원청,전라남도 화순군,도곡중앙초등학교,공립,6,1,5,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,12.0,12.0,28.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.0,32.880075946750765,고위험,143.5970185718832
S040000500,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,인천용유초등학교,공립,7,1,6,2025-02-28,2025-02-17 08:00:00.000000,133.0,123.0,초,0.0,10.0,10.0,33.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.0274725274725274,31.695965742977663,고위험,143.46736812860027
S070000107,울산광역시교육청,울산광역시교육청,울산광역시 남구,울산여자상업고등학교,공립,6,0,6,2025-02-28,2025-02-18 00:00:00.000000,133.0,123.0,고,0.0,6.0,6.0,567.0,1.9459101490553128,0.0,0.5142210981219936,0.0274725274725274,19.53686583042806,고위험,143.44204106826726
S160001596,경상남도교육청,사천교육지원청,경상남도 사천시,삼천포제일중학교,공립,6,0,6,2025-02-26,2024-12-17 16:00:00.000000,195.0,125.0,중,0.0,6.0,6.0,224.0,1.9459101490553128,0.0,0.5142210981219936,0.1978021978021978,22.35241528097751,고위험,143.41534067452002
S110000896,충청북도교육청,충청북도청주교육지원청,충청북도 청주시 흥덕구,대성중학교,사립,6,0,6,2025-02-28,2025-02-17 04:00:00.000000,133.0,123.0,중,0.0,6.0,6.0,566.0,1.9459101490553128,0.0,0.5142210981219936,0.0274725274725274,19.53686583042806,고위험,143.40761486406342
S100000531,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 홍천군,홍천농업고등학교,공립,6,0,6,2025-02-24,2025-02-15 16:00:00.000000,135.0,127.0,고,0.0,9.0,9.0,180.0,2.302585092994046,0.0,0.6084750807294722,0.0329670329670329,23.12545530081577,고위험,143.34306602877712
S070000558,울산광역시교육청,울산광역시강북교육지원청,울산광역시 북구,연암중학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,중,0.0,10.0,10.0,162.0,2.3978952727983707,0.0,0.6336614981727329,0.0,23.515178197190117,고위험,143.29562186113407
S090005352,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,양오중학교,공립,6,0,6,2025-02-24,2025-02-14 04:00:00.000000,136.0,127.0,중,0.0,6.0,6.0,533.0,1.9459101490553128,0.0,0.5142210981219936,0.0357142857142857,19.673102094164324,고위험,143.22797062579303
S150003238,경상북도교육청,경상북도의성교육지원청,경상북도 의성군,춘산초등학교,공립,6,3,3,2025-02-14,2024-11-26 16:00:00.000000,216.0,137.0,초,0.0,6.0,6.0,7.0,1.9459101490553128,0.5,0.5142210981219936,0.2554945054945055,46.486069127131366,고위험,143.15113237948884
S090001040,경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,호수초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,8.0,8.0,281.0,2.19722457733622,0.0,0.5806327879665873,0.0,21.54728276144005,고위험,143.11504973271164
S160001592,경상남도교육청,사천교육지원청,경상남도 사천시,남양중학교,사립,6,0,6,2024-12-27,2024-12-09 08:00:00.000000,203.0,186.0,중,0.0,8.0,8.0,107.0,2.19722457733622,0.0,0.5806327879665873,0.2197802197802197,25.18024979440709,고위험,143.07748366358874
S160000556,경상남도교육청,경상남도교육청,경상남도 창원시 마산합포구,마산용마고등학교,공립,6,0,6,2025-02-26,2025-02-13 16:00:00.000000,137.0,125.0,고,0.0,6.0,6.0,520.0,1.9459101490553128,0.0,0.5142210981219936,0.0384615384615384,19.71851418207641,고위험,143.0726100999153
S140004877,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포미항초등학교,공립,6,0,6,2025-02-28,2025-02-20 00:00:00.000000,131.0,123.0,초,0.0,8.0,8.0,251.0,2.19722457733622,0.0,0.5806327879665873,0.0219780219780219,21.91057946473676,고위험,143.06357488128268
S120001102,충청남도교육청,충청남도보령교육지원청,충청남도 보령시,월전초등학교,공립,6,1,5,2025-02-25,2024-12-16 04:48:00.000000,196.0,126.0,초,0.0,10.0,10.0,22.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.2005494505494505,34.5569272814392,고위험,142.90997289267605
S150002387,경상북도교육청,경상북도안동교육지원청,경상북도 안동시,임하초등학교,공립,6,3,3,2025-02-07,2025-02-05 08:00:00.000000,145.0,144.0,초,0.0,6.0,6.0,9.0,1.9459101490553128,0.5,0.5142210981219936,0.0604395604395604,43.26181088537312,고위험,142.87581172596083
S090000449,경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,경기체육고등학교,공립,6,0,6,2025-02-25,2025-02-15 00:00:00.000000,136.0,126.0,고,0.0,8.0,8.0,232.0,2.19722457733622,0.0,0.5806327879665873,0.0357142857142857,22.1376399042972,고위험,142.81076629381172
S130001132,전북특별자치도교육청,전북특별자치도익산교육지원청,전북특별자치도 익산시,왕궁중학교,공립,6,1,5,2025-02-12,2025-01-26 09:36:00.000000,155.0,139.0,중,0.0,9.0,9.0,32.0,2.302585092994046,0.1666666666666666,0.6084750807294722,0.0879120879120879,31.760363725724197,고위험,142.81071564764454
S170000429,제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,아라중학교,공립,6,0,6,2025-02-24,2025-02-09 12:00:00.000000,141.0,127.0,중,0.0,5.0,5.0,865.0,1.791759469228055,0.0,0.4734856448969273,0.0494505494505494,18.388469864542557,고위험,142.76596367287706
S130001627,전북특별자치도교육청,전북특별자치도정읍교육지원청,전북특별자치도 정읍시,신태인초등학교,공립,6,0,6,2025-02-28,2024-11-20 16:00:00.000000,222.0,123.0,초,0.0,7.0,7.0,113.0,2.079441541679836,0.0,0.5495077527409008,0.2719780219780219,24.88802940751153,고위험,142.76267567096423
S120000610,충청남도교육청,충청남도아산교육지원청,충청남도 아산시,선장초등학교,공립,6,1,5,2025-02-10,2024-12-25 14:24:00.000000,187.0,141.0,초,0.0,10.0,10.0,23.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.1758241758241758,34.148218490230406,고위험,142.67309506266568
S160002836,경상남도교육청,함양교육지원청,경상남도 함양군,서상중학교,공립,6,1,5,2025-02-21,2025-01-12 14:24:00.000000,169.0,130.0,중,0.0,13.0,13.0,19.0,2.639057329615259,0.1666666666666666,0.6973903490356274,0.1263736263736263,35.695778563334834,고위험,142.6307744351537
S070000548,울산광역시교육청,울산광역시교육청,울산광역시 중구,다운고등학교,공립,6,0,6,2025-02-24,2025-02-22 12:00:00.000000,128.0,127.0,고,0.0,7.0,7.0,370.0,2.079441541679836,0.0,0.5495077527409008,0.0137362637362637,20.619293143775263,고위험,142.60719777048584
S140005343,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포옥암중학교,공립,6,0,6,2025-02-26,2025-01-29 04:00:00.000000,152.0,125.0,중,0.0,5.0,5.0,695.0,1.791759469228055,0.0,0.4734856448969273,0.0796703296703296,18.88800283157552,고위험,142.5165857496239
S090004271,경기도교육청,경기도화성오산교육지원청,,안용중학교,사립,6,0,6,2025-02-14,2025-02-14 00:00:00.000000,137.0,137.0,중,0.0,6.0,6.0,503.0,1.9459101490553128,0.0,0.5142210981219936,0.0384615384615384,19.71851418207641,고위험,142.4184725730938
S160001265,경상남도교육청,남해교육지원청,경상남도 남해군,창선중학교,사립,6,1,5,2025-02-11,2025-01-16 09:36:00.000000,165.0,140.0,중,0.0,6.0,6.0,51.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.1153846153846153,28.71671931028154,고위험,142.18347610329744
S090000492,경기도교육청,경기도광주하남교육지원청,경기도 광주시,곤지암고등학교,공립,6,0,6,2025-02-26,2025-02-06 16:00:00.000000,144.0,125.0,고,0.0,6.0,6.0,443.0,1.9459101490553128,0.0,0.5142210981219936,0.0576923076923076,20.03639879746103,고위험,142.17477072971147
S000003501,충청남도교육청,충청남도공주교육지원청,충청남도 공주시,국립공주대학교사범대학부설중학교,국립,6,0,6,2025-02-28,2024-12-25 00:00:00.000000,188.0,123.0,중,0.0,7.0,7.0,161.0,2.079441541679836,0.0,0.5495077527409008,0.1785714285714285,23.344018418500543,고위험,142.10896097406118
S140000863,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포용호초등학교,공립,6,0,6,2025-02-25,2025-02-02 04:00:00.000000,148.0,126.0,초,0.0,8.0,8.0,191.0,2.19722457733622,0.0,0.5806327879665873,0.0686813186813186,22.682584959242256,고위험,141.9361704080854
S160001209,경상남도교육청,김해교육지원청,경상남도 김해시,진영대창초등학교,공립,6,0,6,2025-02-24,2025-02-12 12:00:00.000000,138.0,127.0,초,0.0,6.0,6.0,482.0,1.9459101490553128,0.0,0.5142210981219936,0.0412087912087912,19.7639262699885,고위험,141.90531976007898
S060000522,대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전상지초등학교,공립,6,0,6,2025-02-28,2025-02-17 16:00:00.000000,133.0,123.0,초,0.0,6.0,6.0,524.0,1.9459101490553128,0.0,0.5142210981219936,0.0274725274725274,19.53686583042806,고위험,141.90403732921683
S150002049,경상북도교육청,경상북도상주교육지원청,경상북도 상주시,낙서초등학교,공립,6,1,5,2025-02-25,2024-12-24 14:24:00.000000,188.0,126.0,초,0.0,8.0,8.0,29.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.1785714285714285,32.22573514239244,고위험,141.83182113083572
S160003198,경상남도교육청,진주교육지원청,경상남도 진주시,주약초등학교,공립,6,0,6,2025-02-28,2025-02-17 04:00:00.000000,133.0,123.0,초,0.0,6.0,6.0,516.0,1.9459101490553128,0.0,0.5142210981219936,0.0274725274725274,19.53686583042806,고위험,141.6040411724613
S120000951,충청남도교육청,충청남도서산교육지원청,충청남도 서산시,대산초등학교,공립,6,0,6,2025-02-26,2025-01-29 04:00:00.000000,152.0,125.0,초,0.0,7.0,7.0,249.0,2.079441541679836,0.0,0.5495077527409008,0.0796703296703296,21.709183253665376,고위험,141.5755901474883
S060000509,대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전도마초등학교,공립,6,0,6,2025-02-28,2025-02-16 08:00:00.000000,134.0,123.0,초,0.0,6.0,6.0,506.0,1.9459101490553128,0.0,0.5142210981219936,0.0302197802197802,19.58227791834015,고위험,141.55071140810242
S040002238,인천광역시교육청,인천광역시교육청,인천광역시 연수구,인천과학예술영재학교,공립,6,0,6,2025-02-28,2025-02-20 20:00:00.000000,130.0,123.0,고,0.0,8.0,8.0,237.0,2.19722457733622,0.0,0.5806327879665873,0.0192307692307692,21.865167376824672,고위험,141.51728158794057
S030002180,대구광역시교육청,대구광역시군위교육지원청,대구광역시 군위군,부계중학교,공립,6,2,4,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,중,0.0,12.0,12.0,11.0,2.5649493574615367,0.3333333333333333,0.6778067712229614,0.0,40.60674261341744,고위험,141.5107073597282
S150001455,경상북도교육청,경상북도구미교육지원청,경상북도 구미시,원남초등학교,공립,6,0,6,2025-02-28,2025-02-14 12:00:00.000000,136.0,123.0,초,0.0,6.0,6.0,488.0,1.9459101490553128,0.0,0.5142210981219936,0.0357142857142857,19.673102094164324,고위험,141.49608155367704
S150002889,경상북도교육청,경상북도예천교육지원청,경상북도 예천군,은풍중학교,사립,6,1,5,2025-02-18,2025-01-06 00:00:00.000000,176.0,133.0,중,0.0,8.0,8.0,31.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.1456043956043956,31.68079008744738,고위험,141.47804172257548
S050000231,광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,광주장원초등학교,공립,6,0,6,2025-02-17,2025-01-30 00:00:00.000000,152.0,134.0,초,0.0,8.0,8.0,177.0,2.19722457733622,0.0,0.5806327879665873,0.0796703296703296,22.864233310890604,고위험,141.34174137130387
S140001807,전라남도교육청,전라남도완도교육지원청,전라남도 완도군,소안중학교,공립,6,0,6,2024-12-18,2024-09-19 12:00:00.000000,284.0,195.0,중,0.0,10.0,10.0,35.0,2.3978952727983707,0.0,0.6336614981727329,0.4423076923076923,30.826524351036262,고위험,141.29395816975318
S140001041,전라남도교육청,전라남도보성교육지원청,전라남도 보성군,예당초등학교,공립,6,1,5,2025-02-13,2025-01-21 14:24:00.000000,160.0,138.0,초,0.0,11.0,11.0,23.0,2.4849066497880004,0.1666666666666666,0.6566548958105609,0.1016483516483516,33.775377102943835,고위험,141.11534367640078
S160002247,경상남도교육청,창녕교육지원청,경상남도 창녕군,창녕중학교,공립,6,0,6,2025-02-25,2025-01-17 12:00:00.000000,164.0,126.0,중,0.0,6.0,6.0,305.0,1.9459101490553128,0.0,0.5142210981219936,0.1126373626373626,20.944640555702787,고위험,140.8230732060709
S140000848,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포대연초등학교,공립,6,0,6,2025-02-26,2025-02-17 16:00:00.000000,133.0,125.0,초,0.0,9.0,9.0,165.0,2.302585092994046,0.0,0.6084750807294722,0.0274725274725274,23.03463112499159,고위험,140.78738414524616
S010001394,서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,경희초등학교,사립,6,0,6,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,5.0,5.0,689.0,1.791759469228055,0.0,0.4734856448969273,0.0659340659340659,18.66094239201508,고위험,140.64176772903545
S160003434,경상남도교육청,김해교육지원청,경상남도 김해시,활천중학교,공립,6,0,6,2025-02-26,2025-02-18 04:00:00.000000,132.0,125.0,중,0.0,7.0,7.0,315.0,2.079441541679836,0.0,0.5495077527409008,0.0247252747252747,20.80094149542362,고위험,140.525798542985
S160000611,경상남도교육청,경상남도교육청,경상남도 산청군,신등고등학교,공립,6,1,5,2025-02-20,2024-12-27 19:12:00.000000,185.0,131.0,고,0.0,18.0,18.0,12.0,2.9444389791664403,0.1666666666666666,0.7780897005728759,0.1703296703296703,39.41712490547554,고위험,140.52005410475616
S130000957,전북특별자치도교육청,전북특별자치도부안교육지원청,전북특별자치도 부안군,우덕초등학교,공립,6,1,5,2025-02-27,2024-12-19 00:00:00.000000,194.0,124.0,초,0.0,12.0,12.0,17.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.195054945054945,36.10433418850901,고위험,140.45928206462037
S010001239,서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울영남초등학교,공립,6,0,6,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,8.0,8.0,181.0,2.19722457733622,0.0,0.5806327879665873,0.0659340659340659,22.637172871330165,고위험,140.44117187024577
S100001985,강원특별자치도교육청,강원특별자치도태백교육지원청,강원특별자치도 태백시,태서초등학교,공립,6,1,5,2025-02-25,2025-01-28 09:36:00.000000,153.0,126.0,초,0.0,8.0,8.0,35.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.0824175824175824,30.63631206546936,고위험,140.42211655653023
S090005014,경기도교육청,경기도화성오산교육지원청,경기도 화성시 병점구,기산초등학교,공립,6,0,6,2025-02-28,2025-02-18 00:00:00.000000,133.0,123.0,초,0.0,6.0,6.0,485.0,1.9459101490553128,0.0,0.5142210981219936,0.0274725274725274,19.53686583042806,고위험,140.395993714609
S040000828,인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,인천미산초등학교,공립,6,0,6,2025-02-26,2025-02-18 04:00:00.000000,132.0,125.0,초,0.0,8.0,8.0,219.0,2.19722457733622,0.0,0.5806327879665873,0.0247252747252747,21.95599155264885,고위험,140.37843239849545
S130000365,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 무주군,안성고등학교,공립,6,0,6,2024-12-13,2024-12-07 08:00:00.000000,205.0,200.0,고,0.0,7.0,7.0,123.0,2.079441541679836,0.0,0.5495077527409008,0.2252747252747252,24.116023913006035,고위험,140.36204941655927
S050001194,광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,진남초등학교,공립,6,0,6,2025-02-28,2025-02-21 12:00:00.000000,129.0,123.0,초,0.0,7.0,7.0,325.0,2.079441541679836,0.0,0.5495077527409008,0.0164835164835164,20.66470523168736,고위험,140.24923382365384
S020001670,부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,신도초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,6.0,6.0,566.0,1.9459101490553128,0.0,0.5142210981219936,0.0,19.08274495130718,고위험,140.07420444399145
S130000595,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,군산흥남초등학교,공립,6,0,6,2025-02-18,2025-01-24 08:00:00.000000,157.0,133.0,초,0.0,8.0,8.0,157.0,2.19722457733622,0.0,0.5806327879665873,0.0934065934065934,23.091293750451044,고위험,139.99316279765114
S100002405,강원특별자치도교육청,강원특별자치도횡성교육지원청,강원특별자치도 횡성군,안흥중학교,공립,6,0,6,2025-02-21,2024-12-22 04:00:00.000000,190.0,130.0,중,0.0,24.0,24.0,20.0,3.218875824868201,0.0,0.8506116596316771,0.184065934065934,34.60880857904143,고위험,139.97610284080795
S040000471,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,인천공항초등학교,공립,6,0,6,2025-02-26,2025-02-10 00:00:00.000000,141.0,125.0,초,0.0,6.0,6.0,415.0,1.9459101490553128,0.0,0.5142210981219936,0.0494505494505494,19.900162533724764,고위험,139.91177940266212
S100000919,강원특별자치도교육청,강원특별자치도삼척교육지원청,강원특별자치도 삼척시,오저초등학교,공립,6,1,5,2025-02-06,2024-12-16 00:00:00.000000,197.0,145.0,초,0.0,11.0,11.0,18.0,2.4849066497880004,0.1666666666666666,0.6566548958105609,0.2032967032967033,35.455624355691086,고위험,139.8525467392709
S040000868,인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,인천심곡초등학교,공립,6,0,6,2025-02-28,2025-02-11 12:00:00.000000,139.0,123.0,초,0.0,8.0,8.0,195.0,2.19722457733622,0.0,0.5806327879665873,0.0439560439560439,22.273876168033464,고위험,139.83794848841617
S160002400,경상남도교육청,창원교육지원청,경상남도 창원시 성산구,성주초등학교,공립,7,0,7,2025-02-26,2025-02-07 20:34:17.142857,143.0,125.0,초,0.0,6.0,6.0,399.0,1.9459101490553128,0.0,0.5142210981219936,0.0549450549450549,19.99098670954894,고위험,139.76627484151828
